dyad_id,endpoint_a_actor_id,endpoint_b_actor_id,terminal_status,proposal_count,channels,valid_proposal_count,fully_authorizing_proposal_count,authorizing_proposal_id,authorizing_endpoint_a_occurrence_id,authorizing_endpoint_b_occurrence_id,authorizing_endpoint_a_authority,authorizing_endpoint_b_authority,authorizing_endpoint_a_reason,authorizing_endpoint_b_reason,edge_probability_p
DYAD-7032cd54abbc56b1,ACT-EGNATIUS-RUFUS,ACT-VARRO,unauthorized_candidate_basis,1,documentary_shared_neighbor,0,0,,,,,,,,0
DYAD-cc69272df0950930,ACT-EGNATIUS-RUFUS,PLH-02dd7626e090cce8,placeholder_endpoint,1,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-626db226f864c22e,ACT-EGNATIUS-RUFUS,PLH-3867621eca95f356,placeholder_endpoint,1,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-463aad7f89857536,ACT-EGNATIUS-RUFUS,PLH-de958647944ebc7a,placeholder_endpoint,1,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-f6ce570d6ff83238,ACT-EGNATIUS-RUFUS,PLH-e6ace6b73e88d8db,placeholder_endpoint,1,documentary_shared_neighbor,0,0,,,,,,,,0
DYAD-11414e4432290c84,ACT-EROS,ACT-FABERIUS,surviving_candidate,2,financial_shared_neighbor,2,2,231e154dd473fce5d5fdaa8dde73067d58a6fdb6985aa81c278b09d07a394c33,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-ATT-PILOT-0028-THIRD_PARTY-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.509641804269
DYAD-fa1ac1bd83d74342,ACT-EROS,ACT-FLAMMA,surviving_candidate,1,financial_shared_neighbor,1,1,5137bfef3ca2fe872bb9832ccd74f06dbc2a88cf0d4200d031d3ad05a4f09bdc,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-FAM-PILOT-0005-BORROWER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.554788816091
DYAD-50e1e41cc6c8b9da,ACT-EROS,ACT-HERMOGENES,surviving_candidate,1,financial_shared_neighbor,1,1,83563b72c147271737b4a38adfaf719bf2b9d2d7d118e339c4127d00e73e1b6e,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-ATT-PILOT-0012-THIRD_PARTY-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.593378479332
DYAD-c024ed21c96ca409,ACT-EROS,ACT-HORTENSIUS,already_observed,2,financial_shared_neighbor;within_component,2,2,9cc2c8a643c87a85730e8f8aaf8e0750e3186f2782c48866ef4ad87e0c12a3ec,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-ATT-PILOT-0029-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0
DYAD-861facf7c293c4a8,ACT-EROS,ACT-IUNIUS,surviving_candidate,1,financial_shared_neighbor,1,1,0e66234e77f5cf9874f36d1151898827544015eaa4b1b92a3a1e3d06cae78328,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-ATT-PILOT-0025-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.526349561993
DYAD-b390b8c34812e0fd,ACT-EROS,ACT-METON,surviving_candidate,1,financial_shared_neighbor,1,1,66edfc5fef4f03fd4e127f25153c4e0abac477a6fced423dd33a77621c8300b1,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-ATT-PILOT-0026-THIRD_PARTY-02,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.593378479332
DYAD-b862fd1a6527688b,ACT-EROS,ACT-OFILLIUS,surviving_candidate,1,financial_shared_neighbor,1,1,a49c280c357153d697b6feb4c949131935cbbbdad0c0510fcee080c601379c1d,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-FAM-PILOT-0004-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.554788816091
DYAD-a711243e2b11450c,ACT-EROS,ACT-PATULCIUS,surviving_candidate,1,financial_shared_neighbor,1,1,331028bb6df76c9a3825dcae876697f3f24c7414546ce6a0e72377194c24544d,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-SEC-STAGED-0076-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.554788816091
DYAD-d5d8e0bba2676fbf,ACT-EROS,ACT-PUBLILIUS,surviving_candidate,2,financial_shared_neighbor,2,2,1295ec8843d72018d7975ed451bbe3013e16967c0d9eab62e61ed2935ca0b803,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-ATT-PILOT-0035-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.509641804269
DYAD-a1d4cf35bd478916,ACT-EROS,ACT-SCRIBONIUS-LIBO,surviving_candidate,1,financial_shared_neighbor,1,1,36902bd644d9a9bdc742b9e3197ec129d3ea839a579befaa04ed50382135d320,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-SEC-STAGED-0038-BORROWER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.577362322003
DYAD-e3a9803acfc8d5c0,ACT-EROS,ACT-SILIUS,surviving_candidate,2,financial_shared_neighbor,2,2,a54d50eaeb8515f6b6d628ab1107cd2635d40db37a82bd8d4ee0b3e22528ddaa,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-ATT-PILOT-0012-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.509641804269
DYAD-7541f146f07872f9,ACT-EROS,ACT-TERENTIA,surviving_candidate,1,financial_shared_neighbor,1,1,6908fca204b606bc1966a25a2f45c7a5be4783f7a2e42e93d97e79b20b61132d,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-ATT-PILOT-0036-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.554788816091
DYAD-2820dae592ddc27c,ACT-EROS,ACT-TIRO,surviving_candidate,4,financial_shared_neighbor,4,4,1c6dcbbafea44832524c4d0a8dc3206301902d889ea203d6cc53098aa1921630,OCC-ATT-PILOT-0029-THIRD_PARTY-01,OCC-ATT-PILOT-0014-THIRD_PARTY-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.414173632831
DYAD-7c672f24dae5ad2c,ACT-EROS,ACT-VARRO,unauthorized_candidate_basis,1,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-d31ff5a487a113cc,ACT-EROS,PLH-02dd7626e090cce8,placeholder_endpoint,1,financial_shared_neighbor,1,0,,,,,,,,0
DYAD-b4d8fd03577fb6fd,ACT-EROS,PLH-3867621eca95f356,placeholder_endpoint,1,financial_shared_neighbor,1,0,,,,,,,,0
DYAD-4cf05a51f6f62129,ACT-EROS,PLH-de958647944ebc7a,placeholder_endpoint,1,financial_shared_neighbor,1,0,,,,,,,,0
DYAD-090160cb4c34c43f,ACT-EROS,PLH-e6ace6b73e88d8db,placeholder_endpoint,1,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-4b5376090f1479e9,ACT-FABERIUS,ACT-FABERIUS,self_loop,1,financial_shared_neighbor,1,1,66116660d94564a46a938d6219f69f22ee02992a62eee638fcc2af9891234975,OCC-ATT-PILOT-0026-THIRD_PARTY-03,OCC-ATT-PILOT-0028-THIRD_PARTY-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0
DYAD-ac9a73fb9b6b0619,ACT-FABERIUS,ACT-FLAMMA,surviving_candidate,2,financial_shared_neighbor,2,2,ac0c108bb498d0dd762812ef56038518d9919a36b1e148ce1cecfc2afa6c87f9,OCC-ATT-PILOT-0028-THIRD_PARTY-01,OCC-FAM-PILOT-0005-BORROWER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.476497856039
DYAD-8cfba513377bbc6c,ACT-FABERIUS,ACT-HERMOGENES,surviving_candidate,2,financial_shared_neighbor,2,2,a1b7a7d0844639669ca69f7ed2b5b8b2bc848986af3e1876b260ae37653965c1,OCC-ATT-PILOT-0026-THIRD_PARTY-03,OCC-ATT-PILOT-0012-THIRD_PARTY-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.509641804269
DYAD-7512b052d0f1756d,ACT-FABERIUS,ACT-HORTENSIUS,surviving_candidate,2,financial_shared_neighbor,2,2,5cf91ce96515f1da463197ccab54dfa5336dcd53a46661d384df4042fbb945c0,OCC-ATT-PILOT-0026-THIRD_PARTY-03,OCC-ATT-PILOT-0029-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.476497856039
DYAD-e801314a7994df48,ACT-FABERIUS,ACT-IUNIUS,surviving_candidate,2,financial_shared_neighbor,2,2,9103bc544a2e3d77ec45893e3e58e02eafd2e2cd37fc9b50fb30403f45c7b6cb,OCC-ATT-PILOT-0026-THIRD_PARTY-03,OCC-ATT-PILOT-0025-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.452071906538
DYAD-5801845aedd89e3a,ACT-FABERIUS,ACT-METON,surviving_candidate,4,financial_shared_neighbor;within_component,4,4,69b99d33549f4c3fe30529bd4144cb811448fb35eed6b1c1a1bf73a2c0ea933c,OCC-ATT-PILOT-0028-THIRD_PARTY-01,OCC-ATT-PILOT-0026-THIRD_PARTY-02,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.509641804269
DYAD-e8eaafd48382a1d9,ACT-FABERIUS,ACT-OFILLIUS,surviving_candidate,2,financial_shared_neighbor,2,2,442cd6eb052068b7723cfa0fb15de67c9ad3f974485e4fa80379eefd1d9ce1ca,OCC-ATT-PILOT-0026-THIRD_PARTY-03,OCC-FAM-PILOT-0004-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.476497856039
DYAD-d8fca21725c976be,ACT-FABERIUS,ACT-PATULCIUS,surviving_candidate,2,financial_shared_neighbor,2,2,68811f7fa44cd92f533ae98d6744f2e7f6c3d0a4d357da752dce4ab365522d21,OCC-ATT-PILOT-0028-THIRD_PARTY-01,OCC-SEC-STAGED-0076-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.476497856039
DYAD-024c565226ec0cb1,ACT-FABERIUS,ACT-PUBLILIUS,surviving_candidate,4,financial_shared_neighbor,4,4,a1d26ac8327b17726ddaca589c23cb3d6da90f9ecc3498afa453e4b2c83a8848,OCC-ATT-PILOT-0026-THIRD_PARTY-03,OCC-ATT-PILOT-0035-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.437721922358
DYAD-89ad42a0c2b1bde2,ACT-FABERIUS,ACT-SCRIBONIUS-LIBO,surviving_candidate,2,financial_shared_neighbor,2,2,1d51ff969f721c6f64e27ef6a7c035469da19049a8123028c2328125180fdcce,OCC-ATT-PILOT-0028-THIRD_PARTY-01,OCC-SEC-STAGED-0038-BORROWER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.49588582288
DYAD-575ebada01f0de7d,ACT-FABERIUS,ACT-SILIUS,surviving_candidate,4,financial_shared_neighbor,4,4,0d9557d3765c346e5abcd98b7db83d12be1a79845a91d265ef6481f408356538,OCC-ATT-PILOT-0028-THIRD_PARTY-01,OCC-ATT-PILOT-0012-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.437721922358
DYAD-ebd304c7f0080fd3,ACT-FABERIUS,ACT-TERENTIA,surviving_candidate,2,financial_shared_neighbor,2,2,9b454af906162b1e3250aba00d2368e96cb6ca04dfab47919a9c2570ee9e3f3d,OCC-ATT-PILOT-0028-THIRD_PARTY-01,OCC-ATT-PILOT-0036-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.476497856039
DYAD-0a86a9e0974f86c9,ACT-FABERIUS,ACT-TIRO,surviving_candidate,10,financial_shared_neighbor;within_component,10,10,0c75ac7ea0d83b1420983aa91b0f035f79abc7425cc785d5f8c41e1e21ac9030,OCC-ATT-PILOT-0026-THIRD_PARTY-03,OCC-ATT-PILOT-0014-THIRD_PARTY-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.355726075126
DYAD-978463bd3484868f,ACT-FABERIUS,ACT-VARRO,unauthorized_candidate_basis,2,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-677224979f3a249b,ACT-FABERIUS,PLH-02dd7626e090cce8,placeholder_endpoint,2,financial_shared_neighbor,2,0,,,,,,,,0
DYAD-dba57d8107f70087,ACT-FABERIUS,PLH-3867621eca95f356,placeholder_endpoint,2,financial_shared_neighbor,2,0,,,,,,,,0
DYAD-acc034e6adf807d2,ACT-FABERIUS,PLH-de958647944ebc7a,placeholder_endpoint,2,financial_shared_neighbor,2,0,,,,,,,,0
DYAD-22eb4ac94a4d44af,ACT-FABERIUS,PLH-e6ace6b73e88d8db,placeholder_endpoint,2,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-4492e75b287d3c2d,ACT-FLAMINIUS,ACT-PLANCUS,already_observed,2,financial_shared_neighbor;within_component,2,2,7e79c0bb0d8282920c85d5d58d1cf7d6122963da8c3298b2a1d5e00158e63457,OCC-ATT-PILOT-0027-THIRD_PARTY-01,OCC-ATT-PILOT-0027-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0
DYAD-cd39d9447a8c5cf8,ACT-FLAMINIUS,ACT-TERENTIA,unauthorized_candidate_basis,1,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-f49085b3754ea73d,ACT-FLAMINIUS,ACT-TULLIUS-MONTANUS,already_observed,2,financial_shared_neighbor;within_component,2,2,310d87300f258a97956fb305bcb4f6869432b332f0954477418dddc6a9d483d1,OCC-ATT-PILOT-0027-THIRD_PARTY-01,OCC-ATT-PILOT-0027-BORROWER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0
DYAD-f21e7a8bf6826108,ACT-FLAMINIUS,PLH-b0c742e0f412ff74,placeholder_endpoint,1,financial_shared_neighbor,1,0,,,,,,,,0
DYAD-a447301ba85bf055,ACT-FLAMMA,ACT-HERMOGENES,surviving_candidate,1,financial_shared_neighbor,1,1,d46fc8e783b111f5aa2072e8d50d2882f500100c0349522afa205cf25f090eb7,OCC-FAM-PILOT-0005-BORROWER-01,OCC-ATT-PILOT-0012-THIRD_PARTY-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.554788816091
DYAD-6f092f10e9de84cb,ACT-FLAMMA,ACT-HORTENSIUS,surviving_candidate,1,financial_shared_neighbor,1,1,32fda07a4d09309e25cceff2c7fadaa955f4f5725788a663159aa2fdd053885a,OCC-FAM-PILOT-0005-BORROWER-01,OCC-ATT-PILOT-0029-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.518708785675
DYAD-5b8f30e10e76acf3,ACT-FLAMMA,ACT-IUNIUS,surviving_candidate,1,financial_shared_neighbor,1,1,7ae81be1a8de27e5a627d49b3ccbd6b9b3b56dfc8dc61da52db717d8a87663d3,OCC-FAM-PILOT-0005-BORROWER-01,OCC-ATT-PILOT-0025-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.492119044622
DYAD-4024ed1c376d8ede,ACT-FLAMMA,ACT-METON,surviving_candidate,1,financial_shared_neighbor,1,1,b86ec69d4716c205a515271f48a8daae6c8916346d4c4ff1e678916cf75d8725,OCC-FAM-PILOT-0005-BORROWER-01,OCC-ATT-PILOT-0026-THIRD_PARTY-02,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.554788816091
DYAD-5cc393e3162760c1,ACT-FLAMMA,ACT-OFILLIUS,surviving_candidate,2,financial_shared_neighbor,2,2,8a2afa7c8c1913d94fb50339ee40825e2cacf85a671faec9bde3282f2938eb20,OCC-FAM-PILOT-0005-BORROWER-01,OCC-FAM-PILOT-0004-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.518708785675
DYAD-0725240d7218bd3f,ACT-FLAMMA,ACT-PATULCIUS,surviving_candidate,1,financial_shared_neighbor,1,1,1d48d37c46b69aa9e8faf53db38c2f99f5869d9416aed56c2ee7e4a9733502bf,OCC-FAM-PILOT-0005-BORROWER-01,OCC-SEC-STAGED-0076-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.518708785675
DYAD-1cd9c56584ae7535,ACT-FLAMMA,ACT-PUBLILIUS,surviving_candidate,2,financial_shared_neighbor,2,2,30c024b6f4cbc2f1d3daf75629a9051e0fe58c729e27fad4697487bf3d768cfc,OCC-FAM-PILOT-0005-BORROWER-01,OCC-ATT-PILOT-0035-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.476497856039
DYAD-1a72516de24d248f,ACT-FLAMMA,ACT-SCRIBONIUS-LIBO,surviving_candidate,1,financial_shared_neighbor,1,1,45ecfb5f37b202fcba9a58d563e4465e9b46b09af7690f1bc7599452b6dbf994,OCC-FAM-PILOT-0005-BORROWER-01,OCC-SEC-STAGED-0038-BORROWER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.539814250494
DYAD-965c5a6386f5ae1c,ACT-FLAMMA,ACT-SILIUS,surviving_candidate,2,financial_shared_neighbor,2,2,0ad9ec4a18c1e27b51580a6cd07c5ab1163ea3a4fd06dbd4c6f4c5aea7027f30,OCC-FAM-PILOT-0005-BORROWER-01,OCC-ATT-PILOT-0012-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.476497856039
DYAD-410ab51e94a82714,ACT-FLAMMA,ACT-TERENTIA,surviving_candidate,1,financial_shared_neighbor,1,1,6df8d9854a16e50d10cf9727e783071cf04b0625b1811c122185defaef9bf104,OCC-FAM-PILOT-0005-BORROWER-01,OCC-ATT-PILOT-0036-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.518708785675
DYAD-aee4a20a79b50934,ACT-FLAMMA,ACT-TIRO,already_observed,5,financial_shared_neighbor;within_component,5,5,2198b7f37db630db2205057481d312ddede2697248e68cccfd71323d257f0cf6,OCC-FAM-PILOT-0005-BORROWER-01,OCC-ATT-PILOT-0026-THIRD_PARTY-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0
DYAD-44e240aae4293262,ACT-FLAMMA,ACT-VARRO,unauthorized_candidate_basis,1,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-531c070129ae6773,ACT-FLAMMA,PLH-02dd7626e090cce8,placeholder_endpoint,1,financial_shared_neighbor,1,0,,,,,,,,0
DYAD-802291ea6245a73d,ACT-FLAMMA,PLH-3867621eca95f356,placeholder_endpoint,1,financial_shared_neighbor,1,0,,,,,,,,0
DYAD-9a204ce1abd9d062,ACT-FLAMMA,PLH-de958647944ebc7a,placeholder_endpoint,2,financial_shared_neighbor,2,0,,,,,,,,0
DYAD-b4fe0d737be71d02,ACT-FLAMMA,PLH-e6ace6b73e88d8db,placeholder_endpoint,1,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-d7f41a41e0451b10,ACT-HERMOGENES,ACT-HORTENSIUS,surviving_candidate,1,financial_shared_neighbor,1,1,8bbdb50d8495052715079a058b40b87139143f46d7e9c0363ae9a4d491633a79,OCC-ATT-PILOT-0012-THIRD_PARTY-01,OCC-ATT-PILOT-0029-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.554788816091
DYAD-b309c84e49e7b0c0,ACT-HERMOGENES,ACT-IUNIUS,surviving_candidate,1,financial_shared_neighbor,1,1,7755d0c1f216a31a27e04932e5ce867323ff6abd1cb9dd7e3b01296893634691,OCC-ATT-PILOT-0012-THIRD_PARTY-01,OCC-ATT-PILOT-0025-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.526349561993
DYAD-1b0d8f95073a0ae9,ACT-HERMOGENES,ACT-METON,surviving_candidate,1,financial_shared_neighbor,1,1,7f99cc353d4700530ab35b65e7d1815661b9603c9678e3287c6d90eff71c41cd,OCC-ATT-PILOT-0012-THIRD_PARTY-01,OCC-ATT-PILOT-0026-THIRD_PARTY-02,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.593378479332
DYAD-cda8bfd5420b902d,ACT-HERMOGENES,ACT-OFILLIUS,surviving_candidate,1,financial_shared_neighbor,1,1,cbf34e15e56e818a444467ace58726135e8b9fcf6cc0d008ce15ec1264334644,OCC-ATT-PILOT-0012-THIRD_PARTY-01,OCC-FAM-PILOT-0004-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.554788816091
DYAD-a55c7c2d67af5fd1,ACT-HERMOGENES,ACT-PATULCIUS,surviving_candidate,1,financial_shared_neighbor,1,1,649484b291a17d8765057eea219734a8da75a8be0e08db3b20bea9596b7c3ba8,OCC-ATT-PILOT-0012-THIRD_PARTY-01,OCC-SEC-STAGED-0076-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.554788816091
DYAD-863b8b4d0a46e052,ACT-HERMOGENES,ACT-PUBLILIUS,surviving_candidate,2,financial_shared_neighbor,2,2,35648413b7b10717c99591817cae339cc4a8b16a4eb1dfb024f5ff6a83ad50b4,OCC-ATT-PILOT-0012-THIRD_PARTY-01,OCC-ATT-PILOT-0030-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.509641804269
DYAD-033136935de84b63,ACT-HERMOGENES,ACT-SCRIBONIUS-LIBO,surviving_candidate,1,financial_shared_neighbor,1,1,0c46aac9b3cd9e3a21deeeee69c7b6f862ab6c01878ec6eaead7b38b61e3ebb3,OCC-ATT-PILOT-0012-THIRD_PARTY-01,OCC-SEC-STAGED-0038-BORROWER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.577362322003
DYAD-c72a0c61cd399d49,ACT-HERMOGENES,ACT-SILIUS,already_observed,4,financial_shared_neighbor;within_component,4,4,4e78319cee95f0ec8e83aa0b2d12ebd854d1a73146c1c7f805194e20bc60daa8,OCC-ATT-PILOT-0012-THIRD_PARTY-01,OCC-ATT-PILOT-0011-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0
DYAD-7040629f87fe8a79,ACT-HERMOGENES,ACT-TERENTIA,surviving_candidate,1,financial_shared_neighbor,1,1,15d8339d6d22af60b663a55241de445f97549314a9a10227f0b795fd33bb2948,OCC-ATT-PILOT-0012-THIRD_PARTY-01,OCC-ATT-PILOT-0036-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.554788816091
DYAD-9351361744d87d90,ACT-HERMOGENES,ACT-TIRO,surviving_candidate,4,financial_shared_neighbor,4,4,519179f57bf8212105c55acee916480f73d77e7b060a17c7433d0cbe0cee231b,OCC-ATT-PILOT-0012-THIRD_PARTY-01,OCC-ATT-PILOT-0026-THIRD_PARTY-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.414173632831
DYAD-a55e036c456dcda6,ACT-HERMOGENES,ACT-VARRO,unauthorized_candidate_basis,1,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-b301727b5e8a6fed,ACT-HERMOGENES,PLH-02dd7626e090cce8,placeholder_endpoint,2,financial_shared_neighbor;within_component,2,0,,,,,,,,0
DYAD-061938114b693f55,ACT-HERMOGENES,PLH-3867621eca95f356,placeholder_endpoint,1,financial_shared_neighbor,1,0,,,,,,,,0
DYAD-bfd33a9c64661be9,ACT-HERMOGENES,PLH-de958647944ebc7a,placeholder_endpoint,1,financial_shared_neighbor,1,0,,,,,,,,0
DYAD-6c6d740322d2a083,ACT-HERMOGENES,PLH-e6ace6b73e88d8db,placeholder_endpoint,1,financial_shared_neighbor,0,0,,,,,,,,0
DYAD-3ab77bb347126fbe,ACT-HORTENSIUS,ACT-IUNIUS,surviving_candidate,1,financial_shared_neighbor,1,1,d3b00a8932dbef6030ed31766cbad720bfed7187602486201d597a2fbbc16184,OCC-ATT-PILOT-0029-LENDER-01,OCC-ATT-PILOT-0025-LENDER-01,revision5_occurrence_rule,revision5_occurrence_rule,financial_named_occurrence_on_valid_seed_basis,financial_named_occurrence_on_valid_seed_basis,0.492119044622
